ID,No.,状态,补货计算异常,风控异常,生单异常,门店编码,门店名称,商品编码,商品名称,舍入值,系统补货数,人工检核补货数,差异值,覆盖期预测销售,安全库存量(计算时),常规陈列,额外陈列,预计期初库存,正常日均销量,补货日正价期初,在途（当日收）,在途（未来日收）,下发规则,熟码商品编码,大分类编码,大分类名称,中分类编码,中分类名称,小分类编码,小分类名称,商品状态,订货分类编码,订货分类名称,销售分类,订货方式,规格,物流模式,内部供应商编码,内部供应商名称,订货单位,大小店标识,商品等级,自定义标签,保质期(天),货架期（天）,折损系数,订货行程,计划交货天数,下一次订货间隔,补货日,预计到货日,补货策略,促销来源,促销开始时间,促销结束时间,最大陈列,最小陈列,陈列百分比,额外陈列量（计算时）,额外陈列百分比（计算时）,补货类型,促销日均销量,D-14销量,D-13销量,D-12销量,D-11销量,D-10销量,D-9销量,D-8销量,D-7销量,D-6销量,D-5销量,D-4销量,D-3销量,D-2销量,D-1销量,D-14markdown销量,D-13markdown销量,D-12markdown销量,D-11markdown销量,D-10markdown销量,D-9markdown销量,D-8markdown销量,D-7markdown销量,D-6markdown销量,D-5markdown销量,D-4markdown销量,D-3markdown销量,D-2markdown销量,D-1markdown销量,D预测销量,D+1预测销量,D+2预测销量,D+3预测销量,D+4预测销量,D+5预测销量,D+6预测销量,预测7日均值,服务水平（计算时）,安全库存量（服务水平）,安全库存上限（天）,安全库存下限（天）,安全库存量上限,安全库存量下限,档期内安全天数,总库存（计算时）,在途（计算时）,库存（实时）,实时库存同步时间,库存天数,补货后库存天数,再订货点,目标库存,需求量,需求单位,团购额外补货数,其他额外补货数,额外需求在途（计算时）,额外需求在途（当日收）,额外需求在途（未来日收）,检核修改原因,生单补货数,商品类型,D日正价销售,D日markdown销售,实时销售同步时间,商品标识
"125,843,781 ",11 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1020,浦东大华锦绣优嘉店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,11.60 ,16.30 ,4.00 ,0.00 ,32.40 ,14.50 ,41.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,12.00 ,13.00 ,16.00 ,16.00 ,10.00 ,12.00 ,11.00 ,10.00 ,16.00 ,17.00 ,22.00 ,13.00 ,14.00 ,11.00 ,0.00 ,2.00 ,2.00 ,1.00 ,2.00 ,2.00 ,1.00 ,0.00 ,0.00 ,4.00 ,5.00 ,2.00 ,0.00 ,1.00 ,8.70 ,11.60 ,12.90 ,13.10 ,9.10 ,10.30 ,9.80 ,11.40 ,0.97 ,0.00 ,3.00 ,1.50 ,32.62 ,16.31 ,0.00 ,41.00 ,0.00 ,41.00 ,2025-12-04 08:16:29,3.10 ,3.10 ,28.00 ,28.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,845,791 ",12 ,默认正常,（无异常）该店品当日可以下单,,,1021,杨浦延吉店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,48.00 ,48.00 ,0.00 ,12.10 ,17.40 ,4.00 ,0.00 ,26.70 ,15.00 ,36.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,18.00 ,13.00 ,16.00 ,18.00 ,20.00 ,10.00 ,18.00 ,12.00 ,25.00 ,12.00 ,11.00 ,11.00 ,10.00 ,13.00 ,5.00 ,1.00 ,4.00 ,3.00 ,6.00 ,1.00 ,1.00 ,0.00 ,2.00 ,2.00 ,1.00 ,2.00 ,3.00 ,2.00 ,9.30 ,12.10 ,11.60 ,11.80 ,9.70 ,10.10 ,10.20 ,11.50 ,0.97 ,0.00 ,3.00 ,1.50 ,34.57 ,17.43 ,0.00 ,36.00 ,0.00 ,29.00 ,2025-12-04 08:16:29,2.40 ,5.50 ,30.00 ,30.00 ,3.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,847,801 ",13 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1022,宝山大华虎城店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,15.20 ,22.70 ,4.00 ,0.00 ,44.60 ,18.00 ,56.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,14.00 ,18.00 ,20.00 ,26.00 ,22.00 ,17.00 ,15.00 ,17.00 ,16.00 ,15.00 ,18.00 ,15.00 ,15.00 ,15.00 ,1.00 ,5.00 ,5.00 ,2.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,2.00 ,2.00 ,3.00 ,11.40 ,15.20 ,16.90 ,17.70 ,12.50 ,13.20 ,12.90 ,15.70 ,0.97 ,0.00 ,3.00 ,1.50 ,45.45 ,22.73 ,0.00 ,56.00 ,0.00 ,56.00 ,2025-12-04 08:16:29,3.10 ,3.10 ,38.00 ,38.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,849,846 ",14 ,默认正常,（无异常）该店品当日可以下单,,,1023,浦东金杨店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,48.00 ,48.00 ,0.00 ,20.20 ,25.40 ,4.00 ,0.00 ,40.80 ,18.40 ,54.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,16.00 ,25.00 ,16.00 ,21.00 ,25.00 ,14.00 ,14.00 ,13.00 ,22.00 ,20.00 ,15.00 ,12.00 ,19.00 ,18.00 ,0.00 ,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,0.00 ,0.00 ,0.00 ,13.20 ,20.20 ,19.40 ,19.90 ,14.60 ,16.20 ,15.90 ,16.60 ,0.97 ,0.00 ,3.00 ,1.50 ,50.80 ,25.40 ,0.00 ,54.00 ,0.00 ,54.00 ,2025-12-04 08:16:29,2.90 ,5.50 ,46.00 ,46.00 ,5.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,851,891 ",15 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1024,普陀长寿旭辉店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,14.40 ,19.50 ,4.00 ,0.00 ,36.80 ,15.40 ,48.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,12.00 ,17.00 ,12.00 ,21.00 ,19.00 ,15.00 ,15.00 ,13.00 ,15.00 ,12.00 ,20.00 ,18.00 ,11.00 ,15.00 ,0.00 ,1.00 ,0.00 ,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,4.00 ,0.00 ,0.00 ,1.00 ,11.20 ,14.40 ,13.10 ,13.50 ,12.40 ,12.90 ,12.60 ,13.30 ,0.97 ,0.00 ,3.00 ,1.50 ,39.05 ,19.53 ,0.00 ,48.00 ,0.00 ,48.00 ,2025-12-04 08:16:29,3.20 ,3.20 ,34.00 ,34.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,795,081 ",16 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1025,中环百联,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,15.20 ,21.10 ,4.00 ,0.00 ,57.50 ,16.50 ,68.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,14.00 ,15.00 ,27.00 ,17.00 ,13.00 ,19.00 ,11.00 ,15.00 ,15.00 ,20.00 ,18.00 ,11.00 ,13.00 ,11.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.50 ,15.20 ,18.60 ,18.30 ,10.50 ,11.80 ,11.50 ,14.30 ,0.97 ,0.00 ,3.00 ,1.50 ,42.22 ,21.11 ,0.00 ,68.00 ,0.00 ,68.00 ,2025-12-04 08:16:29,4.20 ,4.20 ,36.00 ,36.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,853,901 ",17 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1026,高平店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,22.20 ,30.60 ,4.00 ,0.00 ,57.90 ,24.80 ,75.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,33.00 ,25.00 ,22.00 ,30.00 ,16.00 ,35.00 ,25.00 ,17.00 ,26.00 ,31.00 ,24.00 ,30.00 ,17.00 ,24.00 ,3.00 ,1.00 ,2.00 ,0.00 ,1.00 ,6.00 ,0.00 ,0.00 ,5.00 ,8.00 ,0.00 ,2.00 ,0.00 ,0.00 ,17.10 ,22.20 ,22.00 ,22.70 ,19.10 ,19.80 ,19.20 ,20.50 ,0.97 ,0.00 ,3.00 ,1.50 ,61.14 ,30.57 ,0.00 ,75.00 ,0.00 ,75.00 ,2025-12-04 08:16:29,3.20 ,3.20 ,53.00 ,53.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,793,036 ",18 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1027,长宁天山创邑店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,18.80 ,25.30 ,4.00 ,0.00 ,70.10 ,18.00 ,37.00 ,48.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,22.00 ,13.00 ,20.00 ,15.00 ,15.00 ,18.00 ,25.00 ,20.00 ,18.00 ,18.00 ,13.00 ,19.00 ,18.00 ,22.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.90 ,18.80 ,17.10 ,17.00 ,15.30 ,16.60 ,16.70 ,17.20 ,0.97 ,0.00 ,3.00 ,1.50 ,49.74 ,25.33 ,0.00 ,37.00 ,48.00 ,85.00 ,2025-12-04 08:16:29,2.10 ,4.80 ,44.00 ,44.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,803,231 ",19 ,默认正常,（无异常）该店品当日可以下单,,,1028,徐汇罗秀创邑店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,48.00 ,48.00 ,0.00 ,16.10 ,21.60 ,4.00 ,0.00 ,27.00 ,15.60 ,39.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,16.00 ,16.00 ,17.00 ,18.00 ,11.00 ,11.00 ,14.00 ,15.00 ,15.00 ,14.00 ,23.00 ,13.00 ,11.00 ,16.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,16.10 ,16.60 ,16.90 ,12.30 ,12.80 ,13.10 ,14.40 ,0.97 ,0.00 ,3.00 ,1.50 ,43.28 ,21.64 ,0.00 ,39.00 ,0.00 ,39.00 ,2025-12-04 08:16:29,2.40 ,5.30 ,38.00 ,38.00 ,11.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,756,331 ",20 ,默认正常,（无异常）该店品当日可以下单,,,1029,徐汇大木桥店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,48.00 ,48.00 ,0.00 ,21.80 ,28.10 ,4.00 ,0.00 ,49.40 ,23.50 ,66.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,19.00 ,28.00 ,22.00 ,18.00 ,21.00 ,25.00 ,21.00 ,27.00 ,24.00 ,23.00 ,23.00 ,19.00 ,19.00 ,27.00 ,2.00 ,4.00 ,4.00 ,4.00 ,2.00 ,0.00 ,4.00 ,6.00 ,4.00 ,1.00 ,4.00 ,0.00 ,3.00 ,2.00 ,16.60 ,21.80 ,20.00 ,19.60 ,18.60 ,20.00 ,19.20 ,18.80 ,0.97 ,0.00 ,3.00 ,1.50 ,54.71 ,28.10 ,0.00 ,66.00 ,0.00 ,66.00 ,2025-12-04 08:16:29,2.80 ,4.80 ,50.00 ,50.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,799,176 ",21 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1030,长宁黄金城道店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,11.30 ,15.50 ,4.00 ,0.00 ,58.40 ,12.40 ,19.00 ,48.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,13.00 ,13.00 ,12.00 ,13.00 ,12.00 ,12.00 ,11.00 ,13.00 ,10.00 ,12.00 ,14.00 ,15.00 ,15.00 ,10.00 ,0.00 ,1.00 ,3.00 ,2.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1.00 ,1.00 ,1.00 ,0.00 ,8.70 ,11.30 ,10.00 ,10.00 ,8.90 ,10.30 ,9.50 ,10.50 ,0.97 ,0.00 ,3.00 ,1.50 ,31.04 ,15.52 ,0.00 ,19.00 ,48.00 ,67.00 ,2025-12-04 08:16:29,1.60 ,5.60 ,27.00 ,27.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,807,321 ",22 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1032,苏河湾店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,18.50 ,27.30 ,4.00 ,0.00 ,76.90 ,22.70 ,43.00 ,48.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,24.00 ,18.00 ,26.00 ,27.00 ,17.00 ,19.00 ,21.00 ,22.00 ,33.00 ,19.00 ,21.00 ,18.00 ,21.00 ,19.00 ,1.00 ,0.00 ,0.00 ,0.00 ,1.00 ,0.00 ,0.00 ,1.00 ,2.00 ,7.00 ,0.00 ,0.00 ,0.00 ,5.00 ,14.10 ,18.50 ,18.10 ,18.80 ,15.30 ,16.50 ,15.90 ,18.70 ,0.97 ,0.00 ,3.00 ,1.50 ,54.59 ,27.30 ,0.00 ,43.00 ,48.00 ,79.00 ,2025-12-04 08:16:29,1.90 ,3.90 ,46.00 ,46.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,805,276 ",23 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1033,浦东富荟店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,14.10 ,17.70 ,4.00 ,0.00 ,69.40 ,13.40 ,30.00 ,48.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,9.00 ,15.00 ,18.00 ,15.00 ,13.00 ,16.00 ,15.00 ,13.00 ,17.00 ,13.00 ,20.00 ,13.00 ,12.00 ,14.00 ,1.00 ,0.00 ,2.00 ,1.00 ,0.00 ,1.00 ,0.00 ,1.00 ,0.00 ,0.00 ,1.00 ,0.00 ,1.00 ,0.00 ,8.60 ,14.10 ,14.50 ,15.50 ,10.30 ,11.50 ,11.20 ,12.10 ,0.97 ,0.00 ,3.00 ,1.50 ,35.36 ,17.68 ,0.00 ,30.00 ,48.00 ,78.00 ,2025-12-04 08:16:29,2.30 ,6.00 ,32.00 ,32.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,809,331 ",24 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1034,井亭天地店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,17.40 ,24.20 ,4.00 ,0.00 ,51.50 ,18.80 ,65.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,21.00 ,24.00 ,19.00 ,21.00 ,16.00 ,18.00 ,19.00 ,21.00 ,18.00 ,16.00 ,20.00 ,13.00 ,14.00 ,18.00 ,6.00 ,3.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,0.00 ,1.00 ,13.50 ,17.40 ,17.40 ,18.00 ,14.20 ,14.90 ,14.80 ,16.40 ,0.97 ,0.00 ,3.00 ,1.50 ,48.49 ,24.24 ,0.00 ,65.00 ,0.00 ,65.00 ,2025-12-04 08:16:29,3.20 ,3.20 ,42.00 ,42.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,784,891 ",25 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1035,银都店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,13.60 ,18.80 ,4.00 ,0.00 ,54.60 ,15.10 ,64.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,9 ,3 ,40.00 ,,,动态补货,,17.00 ,20.00 ,17.00 ,23.00 ,11.00 ,13.00 ,12.00 ,9.00 ,18.00 ,15.00 ,21.00 ,14.00 ,13.00 ,16.00 ,2.00 ,6.00 ,0.00 ,2.00 ,1.00 ,0.00 ,0.00 ,0.00 ,1.00 ,2.00 ,3.00 ,0.00 ,1.00 ,4.00 ,9.40 ,13.60 ,16.10 ,15.90 ,10.00 ,11.30 ,11.00 ,12.50 ,0.97 ,0.00 ,3.00 ,1.50 ,37.52 ,18.76 ,0.00 ,64.00 ,0.00 ,64.00 ,2025-12-04 08:16:31,4.40 ,4.40 ,32.00 ,32.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,811,376 ",26 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1036,嘉定宝龙广场店,50000161,奥小辣烤鸡腿Spicy Roasted Chicken Leg,48.00 ,0.00 ,0.00 ,0.00 ,9.20 ,13.00 ,4.00 ,0.00 ,24.20 ,11.40 ,31.00 ,0.00 ,0.00 ,CC&BB热柜推单,10003603,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,B,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,Members Only 会员专享,2023-05-23,2042-05-23,9 ,3 ,40.00 ,,,动态补货,,13.00 ,10.00 ,13.00 ,14.00 ,7.00 ,11.00 ,8.00 ,11.00 ,8.00 ,16.00 ,12.00 ,9.00 ,10.00 ,8.00 ,3.00 ,2.00 ,3.00 ,2.00 ,2.00 ,1.00 ,1.00 ,1.00 ,1.00 ,3.00 ,3.00 ,1.00 ,2.00 ,0.00 ,6.80 ,9.20 ,11.30 ,11.20 ,6.30 ,7.50 ,7.60 ,9.00 ,0.97 ,0.00 ,3.00 ,1.50 ,26.10 ,13.05 ,0.00 ,31.00 ,0.00 ,25.00 ,2025-12-04 08:16:29,0.40 ,0.40 ,22.00 ,22.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
